10000,2,2501
4,3,2,5,4,4,2,2,4,3,3,5,2,3,3,2,3,4,3,2,3,4,4,3,3,2,4,3,2,3,4,3,2,3,2,4,2,2,1,3,4,3,3,3,2,5,3,4,2,2,4,4,7,4,6,3,3,3,3,5,3,4,3,3,3,2,4,2,4,4,3,3,2,3,5,2,3,3,4,2,2,4,6,3,6,2,4,6,2,3,4,3,3,3,3,2,4,3,8,3
