8.53622594026612,9.22007727129007,7.81416955486348,8.0695932644503,8.29949549811115,7.87777740392958,7.83431512386691,7.28758169520117,8.35382109281588,8.08563049061324,8.12327396021468,8.41615720261253,7.65798343195543,7.07538015775469,8.44429366246484,7.6534619200126,6.13244508481124,8.30538339232553,8.56906017215412,8.17790934727351,7.95233835904053,8.48235688054988,7.7654546591704,8.50035549546167,7.18855002033994,8.09179613935734,6.73997103897949,7.87777990789873,8.66654688849512,9.65860096486745,6.92305257562315,8.10402275843758,8.4599366007932,7.88207667219361,6.71880662076997,8.55422808296333,8.58306937681778,8.10649576188924,6.38717219364432,8.33843697074404,8.67637851532758,7.52301681154226,9.12743259551007,8.89515910964126,7.07412393513713,8.87033688532032,7.78329869575159,8.40738951534447,7.94375805339992,8.3430802436742,8.68542626624949,7.19194218968376,8.4783979261971,8.1381295959318,8.48450267558852,7.80185667716195,8.45990526733614,7.43443506700199,7.4629523312487,8.61415258585571,9.08594599114702,8.63283681498029,8.35575636011784,7.7830087709659,8.68664645897653,7.48637574213616,7.55711271520925,8.79854373226889,8.73933632125571,8.77539740325349,8.42239311804435,8.16831015369479,7.35595706614782,7.19410361946807,8.09490511057692,8.05267146992674,7.95921902390166,8.50444335859619,7.95407502084895,9.01210680501258,7.39858190969,7.63718546294339,7.04907549520104,8.29098255674164,8.65054637818125,7.71282137528313,8.10873312416562,9.70452780687843,9.00835200207337,7.43102124217268,8.01127162663866,7.4118750372096,8.54913381298199,7.38859158003514,8.2311673079116,8.75443492293343,7.89054999006818,7.81103260193036,8.02570495239736,7.71889804905182,8.85278858546897,8.70130796508296,8.10931226717542,7.76882470313171,8.65243081700366,8.84827131887467,7.61658668462285,8.14309762029921,7.912814302822,7.8323150150026,8.40174825394928,8.50141927800352,8.2779510978998,7.94792729636057,7.11947602157467,7.49632344362332,8.61310000517277,7.84090132776968,8.38191331570704,8.66093418976763,7.92447996379859,8.47701797654165,7.45432205032521,7.53192310771079,7.48030183043939,7.60134038430332,7.82092958726389,8.58949155003509,8.47701180684465,7.83066905013187,8.4971869723053,8.25570328798504,9.13677552054836,6.75038699231758,7.56219740194895,7.86791389460288,8.37756227201463,8.1785479641843,9.22597010472249,8.33865939497297,7.75963328646612,8.41013906171489,7.55442134462835,8.03110574279538,8.33762359036962,7.53966989382566,7.47756045374611,8.32812232144893,7.78661280407774,8.18676004812165,8.2132892316922,7.47264296184245,7.85800424953927,7.89456246037793,7.7186013183637,7.93247132697193,7.38628692507766,7.9009317508083,7.3040116273446,7.29760658375572,9.08416717702353,7.12614582332841,8.38219418787238,8.65411941990243,8.46649035834855,8.37033361950838,8.07958464795683,8.39546710396769,8.46011395690904,7.3785607536449,7.28397996504119,8.91624136027304,8.479909393058,8.57585689973297,9.86176482410459,8.060282950052,8.71855801781178,7.7209112616936,8.31286209696475,7.92029862618868,7.78477998735361,8.35444922650917,7.94829665825551,7.92111731386364,6.83109347743681,8.3387891492626,8.85350422572149,8.77852983642191,8.32527873676431,8.84390008032957,8.24421880545203,8.71613071829555,7.13659204333678,6.76010631003074,8.17450837691044,8.03732612799859,8.2592512262362,7.23924977807531,7.61513933535498,7.79760355051701,8.07473125401413,8.14093224114322,6.83272307024566,8.67606023697996,8.1628083398638,7.49072296636284,8.68700018366388,7.73616460962245,8.88645344124064,9.11474750870104,8.22662867802623,7.79609822921944,8.70591359626098,8.53872564692352,8.3896074042421,8.72321035368891,7.70729627470674,8.77858423788396,8.8723258141173,8.09507750536293,8.64632341866951,8.92066414624876,8.68941885148083,8.48563541332444,8.24996394826425,7.14175139324132,8.59972482566987,7.82756875800724,6.72483826662298,7.0001969360771,7.7144055177038,8.45697469485126,8.22652443117692,7.55149692769483,7.51182859959213,7.90145195452586,6.82661867660234,8.71934177756215,8.378458018966,7.66302279761684,8.26059011883654,8.42025409196372,7.43097326764138,7.37634390501853,8.91507628303276,8.69490649554375,8.67310905791909,8.56549592031518,8.95981677208731,7.81196738099195,7.1697360228525,7.21177591337484,7.98549303266478,8.937215960509,7.67192077094026,8.38312847077953,7.46099874774898,8.12815187743552,8.43141703840387,8.14580734092845,8.983094889629,8.74768452260096,7.96547122987176,8.21822696050431,8.49136699555876,7.92336813617224,6.87925656287366,7.2813347685922,7.55453721355321,9.42577819120325,8.14977152940897,8.34455148497473,7.35275629424817,8.48114219030198,8.19195629035488,7.6276856631753,9.44208438479323,8.57899486440641,7.02033028438453,8.49658473710545,8.37945572573326,7.72356505192397,7.2017710396341,8.18892416383818,7.99009727466099,8.08848884580922,8.07785240885847,8.79401263504348,7.02083093270161,8.07261397024972,9.02229087508695,9.11926275450876,8.26499987271026,8.22973610572878,7.92589618758195,7.23966187098427,7.51225319860061,8.01364376360094,8.52832953612101,6.95842331391222,6.07593456189636,7.37927545408157,8.86112741206347,8.40801260144601,8.10330117198834,7.40167557359825,8.33806273719725,8.08107972362153,8.57943600606159,7.20673983471961,8.40367004217763,7.06817560280187,6.93623724906341,7.68607268215707,8.45857090593777,9.68433445596554,8.10999176843812,7.7067141334122,7.96306683225584,8.32987142268155,8.5635871672105,8.38053102879885,8.29622100293358,7.74305314292197,7.20836144901201,7.59373240005296,6.21116215516105,7.04003003120511,8.61340216605172,7.01744365957818,8.34083732685893,7.9745057399069,7.64743550768827,9.37440108544862,8.52353969179015,8.25234495456748,8.03515294981025,9.17111677347213,8.21267227512144,8.20695585910253,8.35851740646959,8.70996534600992,8.15263903260941,8.40589853532771,7.48518960254234,8.21645835174604,8.37924065325784,7.76382042313439,9.32913858074919,9.05770386625046,9.06599927677553,7.72841230660555,6.86744084768436,8.38420155881355,7.37536348707878,9.36680034030065,7.55290144464444,7.31370454820578,8.47668300856306,7.89772807123103,8.42177932761798,8.86956429278414,8.10138242746146,8.21532716857106,8.64158181140836,7.10293751132029,6.93519729926963,7.47457998720147,5.54217220840669,6.73828163783295,8.92241734646241,7.57670801860996,8.52621251411013,7.34473175650822,8.45243165303965,9.25048212153645,8.54945314374581,8.09428897162534,8.1963942448567,7.27645434790793,8.37330117682716,8.02645290474785,8.1711167470507,8.20305005430182,6.72993304438526,7.85298942818582,7.60383903424265,8.16487116937627,7.41219305540493,7.98963119339713,8.33158225789724,9.53910110168036,9.0443020038368,8.36296116443981,7.91237280341794,8.47422606361746,7.70576287705294,8.70898399745147,8.49938501712966,7.42983310972327,8.04448166646557,9.1280599593286,8.03331950312886,7.88908385197256,7.28218115965422,7.95171268335558,8.20997566279577,8.04565511112736,8.51119142460984,8.2229410084337,7.99092671036743,7.81470553902827,7.34327003660223,8.40375393556096,9.29649119485311,7.32119268011565,8.4453257485195,8.6688462928499,7.54111498267005,8.39978420010449,7.93375409732673,6.80922208789894,8.57158265256957,7.90223620011608,8.59157440028364,7.99723626029712,8.78081391105679,7.22838408573455,7.21173964993025,8.28690957057263,7.96809065275239,8.34573878772576,7.2259346389558,8.50584619107652,8.29234263634332,8.05220827417525,8.9089447934797,8.48427203996291,8.66322151138169,8.64952197432367,8.28350677605512,7.58332241955754,7.80063413698383,7.8978718063069,7.5205653214779,7.86195035099104,7.64525548713127,7.96533844487374,8.30807937433461,8.76794610536383,9.14965569308168,8.65221480915649,8.61889168698072,8.80235422527035,7.83836301271887,8.17959820166717,7.60445372640222,7.444536435192,8.01206946475634,7.94470051402869,7.60262093795238,8.50857334571988,7.014828597129,7.87748930951334,7.93601484162404,8.01003386584251,8.22220268034104,9.02917997849604,7.62664226567514,6.84949566601105,7.46504582607979,7.57518693990976,7.87456429069199,8.98545190786601,7.15504394555757,8.54769613944117,8.08958222913419,8.74266209172753,8.68330178972995,8.17952031446908,7.23538324500824,8.19997924470677,8.74875515922126,7.97500271632471,7.86110117607435,7.48105884707198,7.02015664719952,7.35906872564644,7.72152863545556,7.76156954051323,7.7624613763391,7.5257822733694,7.83078452515024,7.93505768493081,8.58571321920807,7.19287686083245,8.04558614013403,8.84676393713182,7.99561072004876,8.59493366753727,8.85550876906357,8.45081068411346,7.76133382235184,9.22834569723493,8.72668891645638,8.36684055491719,7.81332832214059,8.89683219789625,7.4554341941862,8.64858813517527,9.26664239162878,9.31270931737545,9.00173153603623,8.97636271954929,8.32191634742343,7.93781978529841,8.01976508164632,8.01296967184378,7.15796726581663,8.33748697369957,7.74315330339921,8.07965080852465,8.18659537091601,7.46358590158799,8.81019175853685,7.66246569910567,8.01021928785321,7.78470560831277,7.89884308113074,7.69184247692564,7.6105660743455,8.58768919594764,8.8674006706599,6.95556721833676,7.94844716544624,8.52922559704664,7.73582853676978,8.56006517729266,8.36884733796063,8.02428650289646,7.22631099568417,8.97190891422385,7.83792098249106,8.39555966916703,7.42913856429376,7.61581476253575,8.86921336987548,8.33952638375804,7.98618324763708,7.18339484056426,8.63577123602238,7.58489148200831,7.70080060432584,7.18197059269087,8.632917312098,7.45115075645525,6.89340544404862,8.17003211440346,8.59616266148012,7.92632659118101,7.53865076525832,9.01567464629789,7.00253622175551,7.81477866292385,8.03864412135439,7.96968605541954,7.63478997751554,8.1136939851605,8.60191367569482,9.12995804764131,7.75452388538495,7.99798276336081,7.57462509498717,8.9329156322708,8.37314345454487,8.54474729157186,8.92254087952042,8.63702725790842,7.85100410551518,8.07471718251889,7.56056901505602,7.68416758732367,8.00903469412165,8.84484689014361,8.29133503344511,7.71519927084145,7.97297797878143,8.23296541346278,7.73394253900391,8.72968828482978,8.15255675404301,7.42981901397312,8.64605438166564,8.28919583760919,8.36180920777599,8.06564759424999,8.15271834286883,7.84924732143543,7.49751411480939,8.38154177541531,7.37031141507665,8.61720308753002,7.55926039643425,9.01892832990865,8.45698979089793,8.15151944519009,7.08248962080021,8.37572578283208,8.07440005075281,8.84160417992882,7.96376198817003,6.35935619137707,7.89881366883,7.80870879643579,8.02717340725908,7.54370468877009,8.07056047240635,8.83732214562901,8.80643929551058,7.53742335162681,7.97017100154072,8.98043443951259,6.43220474987648,8.80778435230633,8.17225759620297,8.25619376342232,6.94598189775519,8.18146606013234,7.07422847127966,6.80039689690254,7.34614897509841,7.35724324003142,7.38772932056492,7.89868730029124,8.75769121069492,8.26571685057664,7.86814425724184,8.29628617206622,8.291045296107,9.04457675307075,7.70352280475924,8.45810351478018,7.97492435203672,8.55414551199962,8.20244721732042,7.60827808085838,7.5092962532604,8.30040670369306,7.81671900197549,7.99702551747622,8.00263226647735,8.07538120478809,7.27659158038135,9.52621813717965,8.82815245545672,7.9272155105997,7.72118047223646,8.22629481060742,8.4715041317758,7.81637728946527,7.91882645479056,7.25233622680475,7.2704275318433,7.66488226780457,8.23920185650874,8.83157206239938,8.2831610605106,8.18171889356733,9.000883195025,7.64735724798936,8.442069515695,9.09182400576342,8.11239142022424,7.17320236353298,7.08878882931116,7.72422223368817,7.85213951501648,7.92802555845717,7.23517539291861,8.15841524472978,7.37013727789573,8.0694598609722,8.01176379826241,7.97979911549547,7.56489604836918,8.36373737070191,7.36629270491282,8.91982876094904,6.95833150030798,7.99180268675435,8.74695191544424,9.2217573175782,7.56222528925378,8.67304251879832,8.26618831983674,8.23330361755001,7.37075878598747,8.53671385745153,8.38528357317586,7.98897557855932,7.81369215792736,8.72033675651788,7.55588658231041,7.84062013386632,8.62399361769723,8.22928563290896,6.90596327396732,8.61517188050343,8.75993182650229,8.1315434185412,6.95390750238475,7.88744938159826,6.82880042380851,6.76637565271427,8.67311740875592,7.85059707481433,7.10983753889694,7.79853057967213,8.17348167258587,9.01828994874521,7.49607129203212,8.08531351260873,7.96578301054521,7.90537073386409,7.99228224652886,6.9908733858281,8.26815782603208,8.28573391372574,8.07849613466263,9.24044972748836,7.94305935565927,8.34216233533458,8.50596179894978,7.89899295377612,8.11750086280542,7.66709965008588,8.42097290609978,7.75979482703283,7.56987463563601,7.90082091848996,7.69606017631743,7.72944385970901,8.32757402270206,7.7693004475763,8.53682413570777,9.11488133189279,8.01736065543163,7.95672229045807,7.69154583799409,8.81240103701581,6.65398755117171,8.45478912214609,7.64723726796843,8.24357012467273,7.87363598386084,8.2092125039604,7.0293640427139,7.62203465282422,7.22621311024073,8.22812713611121,8.33872516526867,7.89679540424248,7.78059126979106,8.2782727594727,8.18716214998585,7.89234831196844,8.11924693596404,7.9315163616291,8.44142626589501,8.67199720982987,8.55454021251581,8.71357403116071,7.66677900911133,8.03103780014955,7.29486555415898,8.22433142750066,7.4862326527701,8.40439146058952,7.65991665268673,7.73372757466429,7.99171563834824,7.69447541295195,7.54568408862784,7.30942107045751,8.9183216185556,7.59961618955741,9.02135647131886,8.24486533242396,7.73495256428454,8.57531693622342,7.14284086092836,8.07845829382475,8.16890200506237,8.24136294954815,9.3468709426936,8.15178998954196,6.93528959439158,8.11264792681707,8.61577821195595,8.5053537169758,7.90307181752378,7.61983318159264,8.28391325117014,8.25808241241434,7.51616101667718,6.66180193587796,8.23017611359685,7.85025362611598,7.57166094560951,8.31951650525237,8.16760854316472,8.45021803847624,7.97381888197496,7.8781343360198,7.71773608818177,7.27411719371938,7.83440386580053,8.53074046374996,7.93030205320545,7.06204127043381,8.94544262609947,9.06969358845347,7.07965330119557,7.92271535400203,8.52722904497195,8.1618309615026,7.53768029641989,7.41719550672707,8.09200049250428,8.31946604827986,7.84283358084325,6.96135011441485,6.96830300944918,7.99242490945494,7.80217278941235,8.63294242338441,8.26903442385729,8.20246109503433,7.91822616568152,7.97787046112904,8.69276365808926,7.84397223893261,8.45035096020345,8.44676123071928,8.61210430372621,8.49629951859298,7.2318745240778,8.82033796513476,8.10226849383327,6.76940415888722,7.4717712969515,7.32517282758328,8.06942267070946,7.92809477858069,8.49491642127953,7.57842434603635,8.73986193310328,7.43313681597653,8.14831522937065,7.56122756045377,6.52330649563784,8.02452971899789,8.18958014127313,7.79686962012621,9.12894096845505,8.26790189379997,8.21666659302385,8.45697028801566,7.57637072669996,8.64589940089463,7.31583627743313,7.75789227650567,8.23771650357629,8.21296570402631,8.1641491699322,8.18453666254681,8.9399442661235,8.91016857061312,8.7919094810288,7.43252189327344,7.90932917824943,7.65731291246148,7.71184912474033,8.17938311581617,7.1233031231882,8.35879918371178,8.04841001606479,7.84055387050549,7.71099009240089,7.25077406931297,8.12597865491962,7.44734123615488,8.17257265787401,7.44226741281759,7.64045852690771,8.11566424024201,8.13975339971816,8.50632070344779,7.66370926964843,6.75760655096507,7.85320531998977,8.23103473799693,7.84135591121494,7.62308517601694,8.52931321308321,7.32220070461536,6.83419871369384,8.49609969200502,7.88812412624987,8.46757988065983,8.11975521545858,8.80049513595799,8.72835896199348,7.97146080958631,7.90987819567386,8.43750149653513,8.85063120298108,8.00566161796583,7.64462821883391,7.73122595917458,7.58928349948877,8.19935168386206,8.29572000034887,8.16110561558134,7.49945367849535,8.16097738943421,8.34830028394514,9.45807818598949,7.41137327560861,7.81477188157557,7.51742315210801,7.81571217533949,8.4072944666167,8.56352161132909,7.39012234578178,7.88972725041687,8.36628812427999,9.03100011416795,7.95909850417466,8.0248332911874,9.08353303886875,8.7070158624103,9.09079226633731,8.15929715621481,8.23680947002441,9.2475801899509,8.92647596651639,8.71402384065436,8.64058557649606,8.40172446491508,8.08824032019361,8.76327519306792,7.95933466506935,8.03296942895742,8.43893841615074,7.70461945143846,8.43685603986079,8.06087917331873,7.93140608216606,7.75225758887244,8.04617361258259,8.34224583437624,8.91657204392892,8.5520177552207,8.27647848902408,8.3206299389312,7.58008950858399,8.4011556032844,8.07064937872865,8.21498968351139,7.12910565058673,7.30160399722376,7.28751297116696,7.26948194111039,7.22732421956884,6.74607146214013,8.81028244863646,6.88856921519275,8.27141490464373,9.23947640311272,8.32037978584334,8.86988332770792,8.16206823762829,7.77580065408602,7.31189663291171,8.04479054607949,7.24413284646445,7.63254943582469,7.93196588125257,7.43420391735115,7.54777610992301,7.65610109042987,8.0184239366102,7.5050626152006,7.89015805386544,8.55023445585702,8.62090666739409,8.52367300350917,7.83666013552665,8.89309769506392
