10000,2,2501
9,5,3,8,4,3,4,7,5,3,5,4,4,3,4,5,3,5,6,4,3,5,4,6,3,7,8,4,3,3,8,8,6,7,4,4,6,4,8,6,8,7,4,5,4,3,7,3,5,4,5,7,5,10,7,4,3,5,4,3,7,6,5,9,3,3,3,5,5,4,4,4,4,3,5,4,6,4,5,3,4,6,6,5,4,5,9,4,9,2,6,4,5,4,6,3,6,6,5,5
